list_id,attribute_id,attribute_value
132845044,pet_breed,Mèo Ta
132845044,pet_age,Mèo con (dưới 3 tháng tuổi)
132845572,pet_breed,Mèo Anh Lông Ngắn
132845572,pet_age,Mèo con (dưới 3 tháng tuổi)
132846085,condition_ad,Đã sử dụng
132846209,pet_breed,Chim Chào Mào
132846209,pet_age,Chim lớn (từ 3 tháng tuổi)
132846409,pet_breed,Chó Poodle
132846409,pet_age,Chó con (dưới 3 tháng tuổi)
132846416,condition_ad,Mới
132846836,pet_breed,Chim Bồ Câu
132846836,pet_age,Chim lớn (từ 3 tháng tuổi)
91167751,pet_breed,Chó Corgi
91167751,pet_age,Chó con (dưới 3 tháng tuổi)
91279128,pet_breed,Chó Phốc Sóc
91279128,pet_age,Chó con (dưới 3 tháng tuổi)
131486766,condition_ad,Đã sử dụng
131486766,washingmachineloadingposition,Cửa trước (lồng ngang)
131486766,washingmachineweight,8 - 8.9 kg
131628379,condition_ad,Đã sử dụng
131628379,washingmachineweight,8 - 8.9 kg
131654387,condition_ad,Mới
131654387,airconcapacity,"> 20,000 BTU"
131691880,condition_ad,Đã sử dụng
131691880,washingmachineloadingposition,Cửa trước (lồng ngang)
131691880,washingmachineweight,> 10 kg
131691955,condition_ad,Đã sử dụng
131691955,washingmachineloadingposition,Cửa trước (lồng ngang)
131691955,washingmachineweight,> 10 kg
131692308,condition_ad,Đã sử dụng
131692308,washingmachineloadingposition,Cửa trước (lồng ngang)
131692308,washingmachineweight,> 10 kg
131692618,condition_ad,Đã sử dụng
131692618,washingmachineloadingposition,Cửa trước (lồng ngang)
131692618,washingmachineweight,> 10 kg
131692675,condition_ad,Đã sử dụng
131701792,condition_ad,Đã sử dụng
131701792,washingmachineloadingposition,Cửa trước (lồng ngang)
131701792,washingmachineweight,> 10 kg
131761649,condition_ad,Mới
131761649,airconcapacity,"10,000 - 20,000 BTU"
132004418,condition_ad,Đã sử dụng
132004418,airconcapacity,"10,000 - 20,000 BTU"
132262434,condition_ad,Đã sử dụng
132262434,airconcapacity,"> 20,000 BTU"
132576444,condition_ad,Đã sử dụng
132576444,fridgevolume,200 - 299 lít
132701482,condition_ad,Đã sử dụng
132701482,fridgevolume,150 - 199 lít
132735368,condition_ad,Đã sử dụng
132735368,fridgevolume,> 500 lít
132735520,condition_ad,Đã sử dụng
132735520,airconcapacity,"10,000 - 20,000 BTU"
132762872,condition_ad,Đã sử dụng
132762872,fridgevolume,300 - 399 lít
132826799,condition_ad,Đã sử dụng
132826815,condition_ad,Đã sử dụng
132826815,washingmachineweight,8 - 8.9 kg
132826824,condition_ad,Đã sử dụng
132826824,airconcapacity,"10,000 - 20,000 BTU"
132826838,condition_ad,Đã sử dụng
132826838,fridgevolume,150 - 199 lít
132826857,condition_ad,Đã sử dụng
132826857,fridgevolume,200 - 299 lít
132826875,condition_ad,Đã sử dụng
132826875,fridgevolume,200 - 299 lít
132827298,condition_ad,Đã sử dụng
132828164,condition_ad,Đã sử dụng
132828164,fridgevolume,150 - 199 lít
132828222,condition_ad,Đã sử dụng
132828222,airconcapacity,"10,000 - 20,000 BTU"
132828604,condition_ad,Đã sử dụng
132828604,airconcapacity,"10,000 - 20,000 BTU"
132828669,condition_ad,Đã sử dụng
132828669,airconcapacity,"> 20,000 BTU"
132829003,condition_ad,Đã sử dụng
132829003,airconcapacity,"< 10,000 BTU"
132829694,condition_ad,Đã sử dụng
132829694,airconcapacity,"> 20,000 BTU"
132829798,condition_ad,Đã sử dụng
132829798,airconcapacity,"< 10,000 BTU"
132831223,condition_ad,Đã sử dụng
132831223,airconcapacity,"10,000 - 20,000 BTU"
132831814,condition_ad,Đã sử dụng
132831814,washingmachineloadingposition,Cửa trước (lồng ngang)
132831814,washingmachineweight,8 - 8.9 kg
132832075,condition_ad,Đã sử dụng
132832075,fridgevolume,400 - 499 lít
132832552,condition_ad,Đã sử dụng
132832552,airconcapacity,"10,000 - 20,000 BTU"
132833522,condition_ad,Đã sử dụng
132833522,washingmachineloadingposition,Cửa trên (lồng đứng)
132833522,washingmachineweight,7 - 7.9 kg
132834136,condition_ad,Đã sử dụng
132834136,fridgevolume,< 100 lít
132834239,condition_ad,Đã sử dụng
132834239,fridgevolume,< 100 lít
132835103,condition_ad,Đã sử dụng
132835103,fridgevolume,100 - 149 lít
132838159,condition_ad,Đã sử dụng
132838159,fridgevolume,> 500 lít
132838202,condition_ad,Đã sử dụng
132838202,fridgevolume,300 - 399 lít
132838658,condition_ad,Đã sử dụng
132838658,fridgevolume,< 100 lít
132839186,condition_ad,Đã sử dụng
132839186,fridgevolume,300 - 399 lít
132839326,condition_ad,Đã sử dụng
132839326,fridgevolume,< 100 lít
132840539,condition_ad,Đã sử dụng
132840539,washingmachineloadingposition,Cửa trên (lồng đứng)
132840539,washingmachineweight,9 - 9.9 kg
132842233,condition_ad,Đã sử dụng
132842233,airconcapacity,1 HP (ngựa)
132842487,condition_ad,Đã sử dụng
132842487,fridgevolume,< 100 lít
132843831,condition_ad,Đã sử dụng
132843831,washingmachineloadingposition,Cửa trước (lồng ngang)
132843831,washingmachineweight,8 - 8.9 kg
132843954,condition_ad,Đã sử dụng
132843954,washingmachineloadingposition,Cửa trên (lồng đứng)
132843954,washingmachineweight,7 - 7.9 kg
132844264,condition_ad,Đã sử dụng
132844264,fridgevolume,150 - 199 lít
132844339,condition_ad,Đã sử dụng
132844339,fridgevolume,300 - 399 lít
132844378,condition_ad,Đã sử dụng
132844378,fridgevolume,400 - 499 lít
132844965,condition_ad,Đã sử dụng
132844965,fridgevolume,300 - 399 lít
132845183,condition_ad,Đã sử dụng
132845183,fridgevolume,400 - 499 lít
132846288,condition_ad,Đã sử dụng
132846288,fridgevolume,200 - 299 lít
132846289,condition_ad,Đã sử dụng
132846289,fridgevolume,200 - 299 lít
132846325,condition_ad,Đã sử dụng
132846325,fridgevolume,200 - 299 lít
132846490,condition_ad,Đã sử dụng
132846490,airconcapacity,"10,000 - 20,000 BTU"
132846782,condition_ad,Đã sử dụng
132846782,fridgevolume,< 100 lít
132846825,condition_ad,Đã sử dụng
132846825,fridgevolume,100 - 149 lít
105254168,condition_ad,Mới
113280049,condition_ad,Đã sử dụng
131463454,condition_ad,Mới
131495059,condition_ad,Mới
132198568,condition_ad,Mới
132828725,condition_ad,Đã sử dụng
132828725,product_material,Gỗ
132843345,condition_ad,Mới
132843371,condition_ad,Mới
132843433,condition_ad,Mới
132843433,product_type,Chảo
132843502,condition_ad,Đã sử dụng
132843514,condition_ad,Đã sử dụng
132843554,condition_ad,Đã sử dụng
132843554,product_type,Bình giữ nhiệt
132843585,condition_ad,Mới
132843585,product_brand,Khác
132843617,condition_ad,Đã sử dụng
132843617,product_brand,Khác
132843622,condition_ad,Mới
132843622,product_type,Bình giữ nhiệt
132843629,condition_ad,Mới
132843629,product_brand,Khác
132843639,condition_ad,Đã sử dụng
132843639,product_material,Gỗ
132843647,condition_ad,Mới
132843723,condition_ad,Đã sử dụng
132843723,product_brand,Sunhouse
132843734,condition_ad,Đã sử dụng
132843734,product_type,Khác
132843936,condition_ad,Đã sử dụng
132844005,condition_ad,Đã sử dụng
132844005,product_brand,Khác
132844087,condition_ad,Đã sử dụng
132844087,product_brand,Khác
132844125,condition_ad,Đã sử dụng
132844125,product_brand,Kangaroo
132844169,condition_ad,Đã sử dụng
132844169,product_brand,Khác
132844174,condition_ad,Đã sử dụng
132844174,product_material,Nhựa
132844293,condition_ad,Mới
132844293,product_brand,Sunhouse
132844565,condition_ad,Đã sử dụng
132844565,product_brand,Khác
132844629,condition_ad,Đã sử dụng
132844629,product_material,Gỗ
132844662,condition_ad,Đã sử dụng
132844662,product_material,Gỗ
132844677,condition_ad,Đã sử dụng
132844711,condition_ad,Đã sử dụng
132844711,product_brand,Boss
132844723,condition_ad,Đã sử dụng
132844839,condition_ad,Đã sử dụng
132844839,product_brand,Sharp
132844902,condition_ad,Đã sử dụng
132844922,condition_ad,Đã sử dụng
132844922,product_type,Bình giữ nhiệt
132844989,condition_ad,Đã sử dụng
132844989,product_brand,Khác
132845126,condition_ad,Đã sử dụng
132845126,product_brand,Khác
132845229,condition_ad,Đã sử dụng
132845229,product_brand,Khác
132845337,condition_ad,Đã sử dụng
132845337,product_brand,Electrolux
132845346,condition_ad,Đã sử dụng
132845394,condition_ad,Đã sử dụng
132845817,condition_ad,Đã sử dụng
132845817,product_type,Khác
132845878,condition_ad,Đã sử dụng
132846076,condition_ad,Đã sử dụng
132846093,condition_ad,Đã sử dụng
132846093,product_material,Vải
132846182,condition_ad,Đã sử dụng
132846182,product_material,Da
132846204,condition_ad,Đã sử dụng
132846204,product_brand,Hitachi
132846234,condition_ad,Mới
132846291,condition_ad,Đã sử dụng
132846291,product_brand,Hitachi
132846298,condition_ad,Đã sử dụng
132846298,product_brand,Khác
132846334,condition_ad,Đã sử dụng
132846334,product_material,Gỗ
132846414,condition_ad,Đã sử dụng
132846438,condition_ad,Đã sử dụng
132846438,product_type,Khác
132846449,condition_ad,Đã sử dụng
132846449,product_brand,Mitsubishi
132846532,condition_ad,Mới
132846598,condition_ad,Đã sử dụng
132846598,product_size,Giường đôi 1.6m x 2m
132846631,condition_ad,Đã sử dụng
132846631,product_brand,Khác
132846643,condition_ad,Đã sử dụng
132846643,product_brand,Khác
132846682,condition_ad,Đã sử dụng
132846682,product_brand,Khác
120647505,condition_ad,Đã sử dụng
131815957,condition_ad,Đã sử dụng
132546279,condition_ad,Mới
132673244,condition_ad,Đã sử dụng
132774325,condition_ad,Mới
132828135,condition_ad,Mới
132828314,condition_ad,Mới
132828324,condition_ad,Đã sử dụng
132828675,condition_ad,Đã sử dụng
132828696,condition_ad,Đã sử dụng
132828714,condition_ad,Đã sử dụng
132829202,condition_ad,Đã sử dụng
132829743,condition_ad,Đã sử dụng
132830854,condition_ad,Đã sử dụng
132830924,condition_ad,Đã sử dụng
132830940,condition_ad,Đã sử dụng
132831067,condition_ad,Đã sử dụng
132831088,condition_ad,Mới
132832255,condition_ad,Mới
132832662,condition_ad,Đã sử dụng
132832973,condition_ad,Đã sử dụng
132833355,condition_ad,Đã sử dụng
132833628,condition_ad,Đã sử dụng
132833639,condition_ad,Đã sử dụng
132833749,condition_ad,Đã sử dụng
132834486,condition_ad,Đã sử dụng
132834745,condition_ad,Đã sử dụng
132835376,condition_ad,Đã sử dụng
132835439,condition_ad,Đã sử dụng
132836061,condition_ad,Đã sử dụng
132837225,condition_ad,Đã sử dụng
132837231,condition_ad,Đã sử dụng
132837618,condition_ad,Đã sử dụng
132838320,condition_ad,Đã sử dụng
132838803,condition_ad,Đã sử dụng
132839037,condition_ad,Mới
132839168,condition_ad,Đã sử dụng
132839337,condition_ad,Mới
132839545,condition_ad,Mới
132839665,condition_ad,Đã sử dụng
132840919,condition_ad,Đã sử dụng
132841752,condition_ad,Đã sử dụng
132842577,condition_ad,Đã sử dụng
132842696,condition_ad,Đã sử dụng
132842767,condition_ad,Đã sử dụng
132843606,condition_ad,Mới
132843787,condition_ad,Đã sử dụng
132843789,condition_ad,Đã sử dụng
132843865,condition_ad,Đã sử dụng
132844061,condition_ad,Đã sử dụng
132844545,condition_ad,Đã sử dụng
132845286,condition_ad,Đã sử dụng
132845294,condition_ad,Đã sử dụng
132845581,condition_ad,Đã sử dụng
132845806,condition_ad,Đã sử dụng
132846059,condition_ad,Đã sử dụng
132846165,condition_ad,Đã sử dụng
132846392,condition_ad,Đã sử dụng
132846641,condition_ad,Đã sử dụng
132846817,condition_ad,Đã sử dụng
132407232,condition_ad,Mới
132407232,collection_type,"Tranh ảnh, khung tranh"
132525756,condition_ad,Đã sử dụng
132525756,instrument_type,Piano
132752600,condition_ad,Đã sử dụng
132752600,collection_type,Các loại khác
132773486,condition_ad,Đã sử dụng
132785744,condition_ad,Đã sử dụng
132792526,condition_ad,Đã sử dụng
132833674,condition_ad,Đã sử dụng
132833674,collection_type,"Thạch, đá quí"
132833915,condition_ad,Đã sử dụng
132833915,collection_type,Các loại khác
132834052,condition_ad,Đã sử dụng
132834098,condition_ad,Đã sử dụng
132834098,collection_type,Tượng trang trí
132834195,condition_ad,Đã sử dụng
132834462,condition_ad,Đã sử dụng
132834462,instrument_type,Nhạc cụ khác
132834478,condition_ad,Đã sử dụng
132834940,condition_ad,Đã sử dụng
132834959,condition_ad,Đã sử dụng
132834987,condition_ad,Đã sử dụng
132835037,condition_ad,Đã sử dụng
132835090,condition_ad,Mới
132835112,condition_ad,Mới
132835643,condition_ad,Đã sử dụng
132835643,collection_type,"Tranh ảnh, khung tranh"
132836472,condition_ad,Mới
132837015,condition_ad,Đã sử dụng
132837015,collection_type,Các loại khác
132837080,condition_ad,Đã sử dụng
132837680,condition_ad,Đã sử dụng
132837680,instrument_type,Guitar
132837954,condition_ad,Đã sử dụng
132838155,condition_ad,Đã sử dụng
132838359,condition_ad,Đã sử dụng
132838551,condition_ad,Mới
132838739,condition_ad,Mới
132838829,condition_ad,Mới
132839187,condition_ad,Đã sử dụng
132839187,collection_type,"Tranh ảnh, khung tranh"
132839514,condition_ad,Đã sử dụng
132839514,collection_type,"Tranh ảnh, khung tranh"
132839669,condition_ad,Đã sử dụng
132839856,condition_ad,Đã sử dụng
132839873,condition_ad,Đã sử dụng
132841782,condition_ad,Đã sử dụng
132841803,condition_ad,Đã sử dụng
132841850,condition_ad,Đã sử dụng
132841850,collection_type,"Tranh ảnh, khung tranh"
132842231,condition_ad,Đã sử dụng
132842414,condition_ad,Mới
132842902,condition_ad,Đã sử dụng
132842902,collection_type,"Tranh ảnh, khung tranh"
132843058,condition_ad,Đã sử dụng
132843226,condition_ad,Đã sử dụng
132843226,collection_type,Tượng trang trí
132843480,condition_ad,Mới
132843480,collection_type,"Thạch, đá quí"
132843751,condition_ad,Đã sử dụng
132843751,collection_type,"Tranh ảnh, khung tranh"
132844116,condition_ad,Mới
132844244,condition_ad,Đã sử dụng
132844417,condition_ad,Đã sử dụng
132844555,condition_ad,Đã sử dụng
132844584,condition_ad,Đã sử dụng
132844842,condition_ad,Đã sử dụng
132845133,condition_ad,Đã sử dụng
132845515,condition_ad,Đã sử dụng
132845773,condition_ad,Đã sử dụng
132845947,condition_ad,Đã sử dụng
132845947,instrument_type,Guitar
132846091,condition_ad,Đã sử dụng
132846091,collection_type,Đồ gốm sứ
132846281,condition_ad,Đã sử dụng
132846281,instrument_type,Piano
132846710,condition_ad,Đã sử dụng
132846844,condition_ad,Đã sử dụng
132325868,condition_ad,Đã sử dụng
132325868,itemconsumer,Đồ nam
132338489,condition_ad,Mới
132338489,itemconsumer,Đồ nam
132778198,condition_ad,Mới
132778198,itemconsumer,Cả nam và nữ
132811207,condition_ad,Đã sử dụng
132811207,itemconsumer,Đồ nam
132813566,condition_ad,Mới
132813566,itemconsumer,Đồ nữ
132824620,condition_ad,Đã sử dụng
132824620,itemconsumer,Đồ nữ
132845017,condition_ad,Đã sử dụng
132845017,itemconsumer,Đồ nam
132845030,condition_ad,Đã sử dụng
132845030,itemconsumer,Đồ nam
132845037,condition_ad,Đã sử dụng
132845037,itemconsumer,Đồ nam
132845050,condition_ad,Mới
132845050,itemconsumer,Đồ nữ
132845059,condition_ad,Đã sử dụng
132845059,itemconsumer,Đồ nam
132845073,condition_ad,Đã sử dụng
132845073,itemconsumer,Đồ nam
132845075,condition_ad,Đã sử dụng
132845075,itemconsumer,Đồ nam
132845149,condition_ad,Đã sử dụng
132845149,itemconsumer,Đồ nam
132845175,condition_ad,Đã sử dụng
132845175,itemconsumer,Đồ nam
132845259,condition_ad,Đã sử dụng
132845259,itemconsumer,Đồ nam
132845260,condition_ad,Mới
132845260,itemconsumer,Đồ nữ
132845354,condition_ad,Đã sử dụng
132845354,itemconsumer,Đồ nam
132845419,condition_ad,Đã sử dụng
132845419,itemconsumer,Đồ nam
132845455,condition_ad,Mới
132845455,itemconsumer,Đồ nam
132845468,condition_ad,Mới
132845468,itemconsumer,Đồ nam
132845476,condition_ad,Đã sử dụng
132845476,itemconsumer,Cả nam và nữ
132845513,condition_ad,Mới
132845513,itemconsumer,Đồ nam
132845545,condition_ad,Đã sử dụng
132845545,itemconsumer,Đồ nữ
132845549,condition_ad,Mới
132845549,itemconsumer,Đồ nữ
132845587,condition_ad,Đã sử dụng
132845587,itemconsumer,Đồ nữ
132845601,condition_ad,Đã sử dụng
132845601,itemconsumer,Đồ nam
132845613,condition_ad,Mới
132845613,itemconsumer,Đồ nam
132845632,condition_ad,Mới
132845632,itemconsumer,Đồ nam
132845653,condition_ad,Đã sử dụng
132845653,itemconsumer,Đồ nam
